board_type,sequence,sleeptime,run,start_time,device_tracking,making_code,Rhtr_RT,generalpurpose,VDDH,TCR_from_NVM,R_HTR_at_RT_from_NVM,RT_from_NVM,Humidity_HW,Temperature_HW,Temperature_ASIC,Temp1,Wait1,Temp2,Wait2,Rmox_Temp1,Rmox_Temp2,comment,EtOH (ppm),IAQ,TVOC (mg/m^3),eCO2 (ppm)
IDT HiCom,hard coded,0.0,3578.0,2020-04-08T20:20:48.527000,x0000463C53845B75,x2310,22.239327170632105,"[200, 2, 167, 6, 210, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2.0795657958984375,0.00280078125,21.7559814453125,21.5,,,31.373000000000047,300.0,1.0,300.0,1.0,166939.37448408696,168769.0086326073,,0.3203336353209433,2.48040817150852,0.6022272344033732,422.2846016685697
IDT HiCom,hard coded,0.0,3579.0,2020-04-08T20:20:50.546000,x0000463C53845B75,x2310,22.239327170632105,"[200, 2, 167, 6, 210, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2.0795657958984375,0.00280078125,21.7559814453125,21.5,,,31.422500000000014,300.0,1.0,300.0,1.0,167828.8183378279,167967.8111587983,,0.31786674223208355,2.4761313649061076,0.597589475396317,416.7134512514273
IDT HiCom,hard coded,0.0,3580.0,2020-04-08T20:20:52.550000,x0000463C53845B75,x2310,22.239327170632105,"[200, 2, 167, 6, 210, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2.0795657958984375,0.00280078125,21.7559814453125,21.5,,,31.406000000000063,300.0,1.0,300.0,1.0,168048.9375402447,168675.94213581498,,0.3109084423170513,2.4625314069249518,0.5845078715560563,412.5350884385705
IDT HiCom,hard coded,0.0,3581.0,2020-04-08T20:20:54.559000,x0000463C53845B75,x2310,22.239327170632105,"[200, 2, 167, 6, 210, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2.0795657958984375,0.00280078125,21.7559814453125,21.5,,,31.422500000000014,300.0,1.0,300.0,1.0,168431.86003683243,169211.69993541046,,0.3018114139621989,2.4440679972244914,0.5674054582489338,409.40131632892786
IDT HiCom,hard coded,0.0,3582.0,2020-04-08T20:20:56.577000,x0000463C53845B75,x2310,22.239327170632105,"[200, 2, 167, 6, 210, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2.0795657958984375,0.00280078125,21.7559814453125,21.5,,,31.406000000000063,300.0,1.0,300.0,1.0,167169.99602312705,167944.6385874563,,0.30414154330531945,2.4492061649054078,0.5717861014140004,412.2132231773106
IDT HiCom,hard coded,0.0,3583.0,2020-04-08T20:20:58.580000,x0000463C53845B75,x2310,22.239327170632105,"[200, 2, 167, 6, 210, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2.0795657958984375,0.00280078125,21.7559814453125,21.5,,,31.422500000000014,300.0,1.0,300.0,1.0,167551.13914747673,168304.1330428646,,0.30329842508666544,2.447863870130462,0.5702010391629309,409.15991738298294
IDT HiCom,hard coded,0.0,3584.0,2020-04-08T20:21:00.602000,x0000463C53845B75,x2310,22.239327170632105,"[200, 2, 167, 6, 210, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2.0795657958984375,0.00280078125,21.7559814453125,21.5,,,31.406000000000063,300.0,1.0,300.0,1.0,167366.24632713027,167169.99602312705,,0.3108254248261973,2.462796703911132,0.5843517986732508,411.47180488628914
IDT HiCom,hard coded,0.0,3585.0,2020-04-08T20:21:02.608000,x0000463C53845B75,x2310,22.239327170632105,"[200, 2, 167, 6, 210, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2.0795657958984375,0.00280078125,21.7559814453125,21.5,,,31.439000000000078,300.0,1.0,300.0,1.0,166870.24300779458,168385.4038792045,,0.30772476899599344,2.4568617651423,0.5785225657124675,408.60385366471684
IDT HiCom,hard coded,0.0,3586.0,2020-04-08T20:21:04.617000,x0000463C53845B75,x2310,22.239327170632105,"[200, 2, 167, 6, 210, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2.0795657958984375,0.00280078125,21.7559814453125,21.5,,,31.439000000000078,300.0,1.0,300.0,1.0,167481.7831118731,167066.1814178237,,0.31489005736857856,2.4709410317710283,0.5919933078529276,411.80569028719356
IDT HiCom,hard coded,0.0,3587.0,2020-04-08T20:21:06.635000,x0000463C53845B75,x2310,22.239327170632105,"[200, 2, 167, 6, 210, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2.0795657958984375,0.00280078125,21.7559814453125,21.5,,,31.422500000000014,300.0,1.0,300.0,1.0,166997.00342465754,167031.58924803522,,0.32051211415988934,2.4819633483543164,0.6025627746205918,414.3469908125893
